rms,variance,skewness,kurtosis,crest_factor,fft_energy,spectral_entropy,dominant_freq,RUL,bearing_id,domain
0.6114617571323676,0.37387769394893583,-0.141256812269664,0.5202549845389401,3.721453544191714,196013.06910067087,7.378929946160946,1175.0,0.993705743509048,Bearing1_1,XJTU
0.5432585788476049,0.2945014547148611,0.013754669074699988,0.18009475174290523,3.3785343087505613,155042.97042353658,6.967344110783014,1200.0,0.993443482821925,Bearing1_1,XJTU
0.5544758607067569,0.3073015305440113,0.014801585186772458,0.04094935767622365,3.1929700965854892,161240.5060258064,7.297147468881818,1175.0,0.993181222134802,Bearing1_1,XJTU
0.5276868649281504,0.27812398177324393,0.1595810925296463,0.08434388122246839,3.908137879086075,146160.52410051317,7.349686309148904,1200.0,0.992918961447679,Bearing1_1,XJTU
0.5642150179480523,0.31824266616002717,-0.00927724642380008,-0.07103954193689388,3.152496813632949,166950.0194958642,7.542047516731882,1175.0,0.992656700760556,Bearing1_1,XJTU
0.5560862149999372,0.3091365074037328,0.03450362354976832,0.11119595899076673,3.535658104987635,162159.04315504446,7.033170590133982,1200.0,0.992394440073433,Bearing1_1,XJTU
0.5541380686899321,0.3064026003179395,0.05368916575351353,0.12765290664119266,3.4674160793613344,161273.80822499155,7.2291157906138395,1200.0,0.99213217938631,Bearing1_1,XJTU
0.5814174543261169,0.33804614028464597,-0.04024438977103476,0.328470467064629,3.929892845981092,177206.76899047336,7.3007109420795135,1200.0,0.991869918699187,Bearing1_1,XJTU
0.6222855005819702,0.38710576441724115,-0.11793745872780509,1.6086785023699486,5.8222537589070935,203061.05248791302,7.478467172950483,1200.0,0.991607658012064,Bearing1_1,XJTU
0.6251612284123399,0.39006350992479255,-0.08657838981301827,0.6646935420780267,4.493565088378758,205275.56250311728,7.4064123126040995,1175.0,0.991345397324941,Bearing1_1,XJTU
0.5819786710118917,0.3386509274030385,0.017930870847983768,0.06324231217135656,3.5151642483262746,177503.56547731935,6.8620636664270425,1200.0,0.991083136637818,Bearing1_1,XJTU
0.5844503812611902,0.34139847277931473,-0.020646070866767976,-0.017137776457930354,3.9108861774086283,179174.52471641847,7.458660467694696,1075.0,0.990820875950695,Bearing1_1,XJTU
0.5984647351011686,0.35706207758168895,0.008206560003582544,-0.04971417577928827,3.7485314093155386,188273.54812020075,7.048613844742143,1200.0,0.990558615263572,Bearing1_1,XJTU
0.6301868389784255,0.39709963090202827,-0.04989831565415717,0.04714179300776955,3.4763985913323694,208224.44062247698,7.384990460571104,1175.0,0.990296354576449,Bearing1_1,XJTU
0.5842549275025707,0.34135198793166555,-0.12803830117707055,-0.09670303042690476,3.4800453475356856,178951.48770318832,6.863600364143345,1200.0,0.990034093889326,Bearing1_1,XJTU
0.6137274074506236,0.3755816791537975,-0.10085999293425978,0.21566514684135107,3.7279743813649238,198032.86050284246,7.397182390218445,1175.0,0.989771833202203,Bearing1_1,XJTU
0.6098858188835969,0.3717107182668038,-0.09031666004445887,0.3687898773741263,4.631366107131858,195138.34547632275,6.911405936592311,1200.0,0.98950957251508,Bearing1_1,XJTU
0.5421732502180544,0.2935524676331725,0.1412114161432135,-0.021687258696140077,3.611502897715348,154309.37055168362,7.430970557639169,1200.0,0.989247311827957,Bearing1_1,XJTU
0.5538496640063129,0.3064449610724572,0.10485269502677455,0.1385896781527487,3.8608034796564055,160981.02692658058,6.795785778899896,1200.0,0.988985051140834,Bearing1_1,XJTU
0.600907719780185,0.36092601052903556,-0.0441417134709245,0.2813460094561897,3.9659343893945427,189401.15673240583,7.259738381221334,1175.0,0.988722790453711,Bearing1_1,XJTU
0.6228917073094221,0.3871141587204641,0.050937977593428434,-0.11539057485524529,3.3499615123038344,203881.20690834653,7.2215339916147325,1200.0,0.9884605297665879,Bearing1_1,XJTU
0.5912543487179888,0.34958125328497436,0.056886240693564696,0.22189113879572808,4.668755900544948,183262.98726332624,7.128162474707075,1200.0,0.988198269079465,Bearing1_1,XJTU
0.6425623177008976,0.41279400344208084,0.030423742746672585,0.3737107513987987,4.103110469194597,216494.16923726347,7.371837359578989,1200.0,0.987936008392342,Bearing1_1,XJTU
0.547622095236338,0.29870815612074436,-0.05894354677379959,-0.01904353862289687,3.2656062865719426,157788.96078538484,7.112480942679685,1200.0,0.987673747705219,Bearing1_1,XJTU
0.6141301141803054,0.3770603743877809,0.015088633075564564,-0.23544789698963564,3.6430909593807015,197765.25191014906,7.041268208670656,1175.0,0.987411487018096,Bearing1_1,XJTU
0.5856956313377347,0.34302932255187907,0.06491677505649734,-0.12040804870397892,3.2176978592294776,179824.16502180707,6.879040585182838,1200.0,0.987149226330973,Bearing1_1,XJTU
0.5844530850668235,0.3407837426027121,-0.13340632567346264,-0.016313828225006155,3.8889620019717333,179490.44441981366,7.5601127155778896,1175.0,0.98688696564385,Bearing1_1,XJTU
0.5760205432884894,0.3316893735444286,0.04176989730174098,0.22995428679298202,4.456985312574249,174008.0491361956,7.082513178978912,1200.0,0.9866247049567269,Bearing1_1,XJTU
0.5900617226072484,0.34781923919638125,-0.03534628716136413,0.02942241457148853,3.6231388593333316,182682.70590645712,7.214709099498097,1200.0,0.986362444269604,Bearing1_1,XJTU
0.5666391105925394,0.32087220927724597,-0.11060606932885986,-0.05754209207283756,3.177236340624913,168437.1947250011,7.0521208471243035,1200.0,0.986100183582481,Bearing1_1,XJTU
0.5742988553620173,0.3297342949767116,0.028451872056835352,-0.017891410643700034,3.23769173292067,172959.11918241024,7.185006349161984,1200.0,0.985837922895358,Bearing1_1,XJTU
0.5816216040660551,0.3375308031688201,-0.006396297686610299,-0.044818755311265335,3.330029619457678,177720.35842193064,7.138277897938514,1200.0,0.985575662208235,Bearing1_1,XJTU
0.6088026233200118,0.3706177542529222,0.027058703689994756,0.016617153128343887,3.6059284031827827,194227.99179231553,7.1012146853761715,1200.0,0.985313401521112,Bearing1_1,XJTU
0.5760095453289523,0.33166548145917485,-0.022799415706948444,0.1324343216205266,3.677111028630959,174015.16845012433,7.304531218664515,1200.0,0.985051140833989,Bearing1_1,XJTU
0.5734339073136631,0.32773106678043473,0.007465001538495449,-0.27446048883820895,3.1311480785190415,172943.46620843158,7.057428882968868,1200.0,0.9847888801468659,Bearing1_1,XJTU
0.5997476399182188,0.35962565772486477,-0.006471255678259192,0.007066844021403007,3.4259264690643043,188617.31313278808,7.210514305405571,1200.0,0.984526619459743,Bearing1_1,XJTU
0.5665633315710633,0.32098888309466567,-0.030479913789855442,-0.19796265747101227,3.2567745991265196,168250.93157737306,7.141175546440138,1200.0,0.98426435877262,Bearing1_1,XJTU
0.5449404573903043,0.2959585515283215,-2.7814110218313516e-05,0.12802347465560615,3.6839476536511246,156215.1733836976,7.397621643983775,1175.0,0.984002098085497,Bearing1_1,XJTU
0.5823983944202042,0.33888951059765043,-0.035438094170849296,-0.286292996355904,3.1583384775860637,177919.82331472565,6.409836707763564,1200.0,0.983739837398374,Bearing1_1,XJTU
0.5807124561390744,0.33692438498303773,-0.010855465108219966,-0.24303897317098055,2.772013281537493,176946.67476206366,6.936778891734834,1200.0,0.983477576711251,Bearing1_1,XJTU
0.6121633744379379,0.37471694048088866,0.11596456931725173,0.11657232066300205,3.2287748445579054,196365.86170060444,7.686429012935119,1200.0,0.9832153160241279,Bearing1_1,XJTU
0.5940261853689927,0.3527330045464317,0.09948572651527993,-0.06955347590982752,3.4422071465811146,185068.52936383052,6.7275059549794936,1200.0,0.9829530553370049,Bearing1_1,XJTU
0.6289907274393802,0.3952557670622216,-0.13239694566642665,0.7289830865092992,4.993938384582169,207524.0243416229,7.559378645906254,1175.0,0.982690794649882,Bearing1_1,XJTU
0.5782884095106229,0.33397988854287264,-0.055692817597887495,-0.10686128544121498,3.737717997378224,175508.78513045597,7.177183199419833,1200.0,0.982428533962759,Bearing1_1,XJTU
0.5926692620193647,0.3512368985271177,-0.15180343479776925,0.17266842061003773,3.99161640790272,184155.44173883993,7.2348968830983775,1175.0,0.982166273275636,Bearing1_1,XJTU
0.6132132606216264,0.3758110028386798,0.24521363536945626,0.5983164973434474,4.772020405994281,197253.91416870884,7.394834957507703,1200.0,0.981904012588513,Bearing1_1,XJTU
0.5642688206965849,0.3178318588054961,-0.0063347207841588345,-0.2066833450449561,3.5822860377332693,167191.5324242345,7.319354368435088,1200.0,0.98164175190139,Bearing1_1,XJTU
0.6244779067707824,0.38974011094353406,0.12404409782715375,1.2998172465541549,4.525379086843322,204483.24455772285,7.253012300523148,1200.0,0.9813794912142669,Bearing1_1,XJTU
0.575960939156225,0.33172997469375,0.0292416282078491,-0.1162572741558745,3.160336682482962,173894.21751904956,7.385107647431882,1200.0,0.981117230527144,Bearing1_1,XJTU
0.591874078401305,0.34986491842644996,0.18586821365893547,-0.05702717276752001,3.343363794028184,183901.84174958523,7.306549787006337,1200.0,0.980854969840021,Bearing1_1,XJTU
0.6013640694247137,0.36132234775908023,0.0056342569844698015,0.029078277570901534,3.795121862409441,189676.69176154007,6.9868715573336555,1200.0,0.980592709152898,Bearing1_1,XJTU
0.6168870183376705,0.38029999262946135,0.046077303030153546,1.0835535217190815,4.664526349400641,199642.69858086342,7.664697432461652,1200.0,0.980330448465775,Bearing1_1,XJTU
0.5800199789741547,0.3363444171506416,0.05203998450558882,-0.08025407871789669,3.281677591784959,176397.04372357132,6.872729842590497,1200.0,0.980068187778652,Bearing1_1,XJTU
0.6232886632436496,0.38817860853554986,0.035489717182447374,0.1663911992274687,3.461569474208562,203841.5256692241,7.287666456254881,1200.0,0.979805927091529,Bearing1_1,XJTU
0.5513647502296674,0.30317000883922,0.012551839904114619,0.053166162587007015,3.453917573502997,159750.50198597208,6.930403890029833,1200.0,0.9795436664044059,Bearing1_1,XJTU
0.5873062544967518,0.344863903151843,-0.15038928261628196,0.1102518648344537,3.8339596929439805,180802.04823518792,7.439946791024147,1200.0,0.979281405717283,Bearing1_1,XJTU
0.5802035325787394,0.33651303071362215,0.11737259680236764,-0.13287770189188874,3.004437963560844,176551.69256435847,7.146760413559211,1200.0,0.97901914503016,Bearing1_1,XJTU
0.5710274662256204,0.3254656768935371,0.033707161479509896,0.07037465500950635,3.8023637846903364,171270.28834725538,7.121511492454005,1200.0,0.978756884343037,Bearing1_1,XJTU
0.5711934741948703,0.3259753623575444,0.00938019905231544,-0.0035869812771225362,3.5901982354207913,171197.90382512845,7.2050097583104655,1200.0,0.978494623655914,Bearing1_1,XJTU
0.5980656565377938,0.3576533892904795,-0.12427043270330408,1.6786840341218694,5.343338530440135,187511.54885889223,7.4270775770026205,1200.0,0.978232362968791,Bearing1_1,XJTU
0.5823100316499318,0.3389037277864314,0.07793500562383561,-0.3911548994437193,3.111138940397183,177854.41951191495,7.268054658776701,1200.0,0.977970102281668,Bearing1_1,XJTU
0.6029200548345925,0.3632107488316322,0.15621607022327916,0.3242289038648343,3.999023266739406,190735.69703919964,7.251688334067376,1200.0,0.9777078415945449,Bearing1_1,XJTU
0.548291175865207,0.3002748079171004,-0.079418135470404,-0.06833190385896115,3.4339263546428396,157795.4741618958,7.661429414183239,1200.0,0.977445580907422,Bearing1_1,XJTU
0.6096248467249248,0.37163925572031437,0.15382067092696844,-0.06628088004864363,3.5618385627613947,194847.86007476557,6.887054921866798,1200.0,0.977183320220299,Bearing1_1,XJTU
0.6031671560135557,0.36351025599581405,0.04806788722348329,0.35050569662606934,3.9675019749195783,190872.32627901057,7.498213384984302,1200.0,0.976921059533176,Bearing1_1,XJTU
0.5539357230338038,0.3060728873419819,-0.09116196653042614,-0.11968965012694932,3.19993568764524,161277.19202506513,6.995683946599416,1200.0,0.976658798846053,Bearing1_1,XJTU
0.5873227426872698,0.3448535914174825,-0.13699512793998522,-0.08889546426711137,3.1247943280920767,180900.99581010075,7.507765652949521,1200.0,0.97639653815893,Bearing1_1,XJTU
0.5833302717566966,0.34024336417891665,-0.08992408163693795,-0.0007334838740549188,3.597714368574992,178401.10815196336,7.109118830979693,1200.0,0.9761342774718069,Bearing1_1,XJTU
0.5868134780850831,0.3438588621468956,-0.03946255217667725,0.10254896631575772,3.613352097618352,180794.20244276949,7.515135080146875,1200.0,0.9758720167846839,Bearing1_1,XJTU
0.5907172724462576,0.3487448714873264,0.12176958701233616,1.2196431166022146,5.623297182327362,182971.98798875255,7.354388468017424,1200.0,0.975609756097561,Bearing1_1,XJTU
0.5915875070942997,0.3498476252391378,-0.03252386254110419,0.15177636112314863,3.360076263103964,183539.70594296238,6.979489102024501,1200.0,0.975347495410438,Bearing1_1,XJTU
0.617893178743956,0.3808480559415472,0.011527445638991746,0.6211877027593089,4.109997365417661,200662.30364670051,7.621187499634542,1175.0,0.975085234723315,Bearing1_1,XJTU
0.6089414629943515,0.37038903123960004,-0.011053570929633043,-0.07904266037683572,3.501194301985829,194610.17013427737,7.269291467210554,1200.0,0.974822974036192,Bearing1_1,XJTU
0.6256943060296146,0.3913909832485475,0.11263652754895556,0.6757020517760739,4.591095020284503,205299.15564595046,7.538271018326174,1200.0,0.974560713349069,Bearing1_1,XJTU
0.6062194093664657,0.36604307823707705,-0.07398899145616646,0.13688444136370492,3.78218789538723,193438.15347995402,7.172512287860952,1200.0,0.9742984526619459,Bearing1_1,XJTU
0.5490408621051824,0.30142296003635366,-0.023768342332453438,0.12208075706535837,3.126264354226561,158034.65340371785,7.322759957029417,1200.0,0.9740361919748229,Bearing1_1,XJTU
0.5772943501508596,0.3332683453900751,0.061260111679525706,-0.17794652809030165,2.8887421357719423,174724.75615025207,7.118719958242312,1200.0,0.9737739312877,Bearing1_1,XJTU
0.6186918869392533,0.3816516992012419,-0.012780447971658759,0.1941279695159861,3.6410466516578635,201274.79380982928,7.3557082280225705,1200.0,0.973511670600577,Bearing1_1,XJTU
0.561453965481012,0.31515817615746144,0.12865670475423172,0.26122738058148576,4.009412486438877,165067.09964218328,7.578071981729062,1200.0,0.973249409913454,Bearing1_1,XJTU
0.5695169862558327,0.32408050175004927,-0.1033517149950379,0.1427683849452417,4.244791645383378,170047.96596476328,7.049283585764922,1200.0,0.972987149226331,Bearing1_1,XJTU
0.5917949981100289,0.34918012171198715,-0.020165347818285887,0.07361177265309493,3.4081696175146097,184158.48456056352,7.596114159429495,1200.0,0.972724888539208,Bearing1_1,XJTU
0.5848080018236408,0.3417794317462346,0.0600807221751992,0.7981767408230023,4.54477159257052,179388.68818071764,7.108889372834264,1200.0,0.9724626278520849,Bearing1_1,XJTU
0.6096217080494636,0.37106415718585334,-0.011907597851015934,0.2074543534211526,3.8271937203685575,195130.53521186134,7.5666963240227,1200.0,0.9722003671649619,Bearing1_1,XJTU
0.5794947308715236,0.335492641221955,0.010878372651783834,0.13429553185591514,4.333374217286051,176225.82244056265,7.009052248569063,1200.0,0.971938106477839,Bearing1_1,XJTU
0.6053453911046449,0.36637605538473955,0.13430917839746256,1.1017569818232396,4.556907511454944,192147.69870845118,7.660625771122463,1200.0,0.971675845790716,Bearing1_1,XJTU
0.5854473634250063,0.34212542807926954,0.017645724660991156,0.03930275487823787,3.448767053663999,180025.1733129965,6.929193115580377,1200.0,0.971413585103593,Bearing1_1,XJTU
0.6148082126546882,0.37798311474535545,0.19345648353046863,0.25512344008093146,4.097832452508913,198175.96923275857,7.2340682917086925,1200.0,0.97115132441647,Bearing1_1,XJTU
0.616591249509223,0.3801832691088717,-0.10789355467476308,-0.07695914116554814,3.3593291063266033,199325.61430728502,7.272122192748192,1200.0,0.970889063729347,Bearing1_1,XJTU
0.5931310950194871,0.3512722682581175,-0.08740163212495787,0.3491786543581856,3.9311076374605416,184522.98304020235,7.46738532976097,1200.0,0.9706268030422239,Bearing1_1,XJTU
0.5862064836805556,0.3434167861858523,-0.08672235177235851,0.15092630885208047,3.335565924222463,180175.56474028947,7.562888506334789,1200.0,0.970364542355101,Bearing1_1,XJTU
0.5962887292005553,0.3552986002444698,0.14968795908509067,-0.050660074667986166,3.4751074349100235,186548.74719138938,7.020773854971543,1200.0,0.970102281667978,Bearing1_1,XJTU
0.6044842057191293,0.36522793088846367,-0.01335603342541834,0.2981080222915917,3.793813976586014,191663.3705723949,7.432853341864996,1200.0,0.969840020980855,Bearing1_1,XJTU
0.6057105618002007,0.36639782792935127,-0.03631423847801598,0.23843801970175882,3.869914395863039,192608.83637049154,7.021975752280051,1200.0,0.969577760293732,Bearing1_1,XJTU
0.6042983177232818,0.36466786356331604,-0.06502399779905581,0.08079701692721475,4.033893405524791,191703.54159451672,7.451550083792853,1200.0,0.969315499606609,Bearing1_1,XJTU
0.5826707370518897,0.33950323972926866,0.10373984633190741,-0.16876361012798347,3.292485746097505,177976.8096723446,7.149944259070341,1200.0,0.9690532389194859,Bearing1_1,XJTU
0.5948939050464807,0.35363735988595474,-0.023301303011983025,0.4791838529252801,4.013941540508436,185678.32215145492,7.420691220792227,1200.0,0.9687909782323629,Bearing1_1,XJTU
0.60134716216789,0.36098206532658994,-0.009959986066720522,0.22170519943348843,3.6434384528377937,189916.60479013878,6.888402670935278,1200.0,0.96852871754524,Bearing1_1,XJTU
0.6002932854880993,0.3598362058658814,-0.2264882164389902,0.4398430697654172,4.182777660788362,189186.5090853202,7.459199553863169,1200.0,0.968266456858117,Bearing1_1,XJTU
0.5874902841788774,0.3451442878910829,0.08544499310595301,-0.2464912743518668,3.119357947484433,180931.98345249653,7.091902485528107,1200.0,0.968004196170994,Bearing1_1,XJTU
0.6295724701424111,0.39582999565735166,0.014558914158480922,0.3118517329394894,3.9704715672015416,208085.67861090403,7.276063907376943,1200.0,0.967741935483871,Bearing1_1,XJTU
0.6015076894022395,0.3610057333259452,0.07327101156534353,0.021088395515739933,3.537051962145759,190113.78807824268,7.107444551631014,1200.0,0.967479674796748,Bearing1_1,XJTU
0.6412582755608566,0.4105079579361131,0.165019928707963,0.8635621631024364,4.256399893675732,215962.0657299682,7.583541267737063,1200.0,0.9672174141096249,Bearing1_1,XJTU
0.5932112470709099,0.3517898045502841,0.025280378064603842,-0.25770020656037484,3.257756094327384,184532.98371387945,7.401892997211236,1200.0,0.9669551534225019,Bearing1_1,XJTU
0.5875255404432996,0.3444691062601879,0.10244088217888803,-0.10726639969699692,3.803676252945846,181351.60606314495,7.151908319364549,1200.0,0.966692892735379,Bearing1_1,XJTU
0.6038168597267695,0.36444825940000464,0.012085480876547212,-0.2782986616014247,3.1594515315229454,191181.06911990646,7.173278472222793,1200.0,0.966430632048256,Bearing1_1,XJTU
0.6319508939700608,0.39927343466578225,0.05879561745545677,0.5452376828683434,3.705282437360822,209411.81019284643,7.356882467641221,1200.0,0.966168371361133,Bearing1_1,XJTU
0.6141721990580417,0.37593360651712826,0.061521252886557416,0.39011528109295357,4.350229669543089,198406.25552223402,7.681817641148555,1225.0,0.96590611067401,Bearing1_1,XJTU
0.576203363851171,0.33199087252510984,-0.023282917847282016,-0.04683404962918436,3.229638443449153,174030.7702621366,6.85878669074424,1200.0,0.965643849986887,Bearing1_1,XJTU
0.6403363284462837,0.41001621883878336,-0.1458151691115317,1.0362401629197748,4.914446684033513,214970.9266512834,7.68993578068417,5475.0,0.9653815892997639,Bearing1_1,XJTU
0.5825544929413148,0.3381329148658401,-0.011481370813394648,-0.19027235307079815,3.232592127358449,178375.69189143757,6.91921611669704,1200.0,0.9651193286126409,Bearing1_1,XJTU
0.6000183539587055,0.35996848600382897,0.09872331709041218,0.06079219032511718,3.521672444679153,188765.09379408855,7.426439919693809,1075.0,0.964857067925518,Bearing1_1,XJTU
0.6034551178157174,0.36364954955835316,0.0068380123108399615,0.37020575401458755,3.7056400578089903,191174.9110790483,7.229946953445856,1200.0,0.964594807238395,Bearing1_1,XJTU
0.6093967828610406,0.37070582127842366,0.009350338357417382,-0.11607190467623552,3.0829476883543414,195024.28063274152,7.613664874359404,1200.0,0.964332546551272,Bearing1_1,XJTU
0.6519891833251487,0.4250352905118503,0.34114736253124767,1.9926168510035183,6.345074551003957,222886.828040778,7.427151815950668,1200.0,0.964070285864149,Bearing1_1,XJTU
0.5889328059082644,0.34579654935421295,-0.012529281461964338,0.03312639164355202,3.1923396492483698,182391.95037639147,7.205280801070874,1200.0,0.963808025177026,Bearing1_1,XJTU
0.5760085637264369,0.3317143898639327,0.07072825152756894,-0.041002404462691544,3.5236790080644305,173988.0977905292,7.498056423582009,1200.0,0.9635457644899029,Bearing1_1,XJTU
0.6400852762000446,0.40969662596885703,-0.04445284599799474,0.11222531768558852,3.962752455323868,214803.37591515004,7.186832192436073,1200.0,0.9632835038027799,Bearing1_1,XJTU
0.6125256566811219,0.37373381179445864,-0.11276580792687453,0.8883743949371952,5.36076803215554,197401.26847978498,7.76610744383698,1200.0,0.963021243115657,Bearing1_1,XJTU
0.5894298139236671,0.3473969358883825,0.09791118906986591,-0.010956439355459313,3.2866243878615475,182167.7825526069,7.017786706068638,1200.0,0.962758982428534,Bearing1_1,XJTU
0.5666797566776627,0.3209532724505919,-0.049122071556000485,-0.10745250430536224,3.2556847615214375,168446.42491095158,7.6050782522637705,1200.0,0.962496721741411,Bearing1_1,XJTU
0.5635854765381895,0.316444793960867,-0.049641634909194335,0.4045504211339601,4.589781678408985,167111.85109523695,7.026450209210671,1200.0,0.962234461054288,Bearing1_1,XJTU
0.6295232821983683,0.39615789860842754,-0.14510301307193146,0.9924621965059166,4.735056461032515,207849.20310243405,7.469233376501035,1200.0,0.9619722003671649,Bearing1_1,XJTU
0.5649556988070819,0.3183194600637538,0.03929022766723301,-0.17096529798864912,3.801407581135445,167762.0325591297,7.09594243816937,1200.0,0.9617099396800419,Bearing1_1,XJTU
0.5874836833969106,0.3447383284250024,0.15143696364360223,0.01108833194540182,3.348423228951714,181148.2596241559,7.704446846600425,1200.0,0.9614476789929189,Bearing1_1,XJTU
0.6257015605870411,0.39140176616518874,0.21020473236748274,0.40989150903016824,4.7626250060641615,205248.08028945007,7.300099974635476,1200.0,0.961185418305796,Bearing1_1,XJTU
0.5800616692020494,0.3349661809040763,0.1597022168348081,0.40470681133016484,4.4360870174778375,177134.64534254756,7.189120409709378,1200.0,0.960923157618673,Bearing1_1,XJTU
0.5906975006480866,0.3489225182135125,0.1920184286786392,0.06440592615311758,3.5938715612656917,182882.76605748018,7.282463717688422,1200.0,0.96066089693155,Bearing1_1,XJTU
0.6321733449972683,0.399600040139535,-0.09827413366133328,1.96302197003459,5.578483243766237,209546.9957314799,7.554849068013927,1200.0,0.960398636244427,Bearing1_1,XJTU
0.6327159695793102,0.3991020678490945,0.0835926791215677,0.260691125452273,4.40673232346945,210494.04874263407,7.414677396119107,1200.0,0.9601363755573039,Bearing1_1,XJTU
0.599981602063018,0.3598814093306508,0.007169614293440229,-0.009176192157279495,3.2897209545000545,188735.94381686073,7.050035243459947,1200.0,0.9598741148701809,Bearing1_1,XJTU
0.5892674230571238,0.34691485856321685,-0.08726442110510303,0.14096315743209686,3.6527438095877454,182211.98070520797,7.633656445322089,1200.0,0.9596118541830579,Bearing1_1,XJTU
0.5886479353241777,0.3459870252762372,0.038675445496273636,-0.2110626710328063,3.0572485375431624,181941.1650031985,6.75817197937285,1200.0,0.959349593495935,Bearing1_1,XJTU
0.5917466188960506,0.350053121714314,0.00600207476302026,0.17433968998586735,3.95271454908218,183638.86905566242,7.085664127681857,1200.0,0.959087332808812,Bearing1_1,XJTU
0.6845495358667656,0.4676684004244093,-0.2512714913320975,2.5678951007133506,6.75974858232056,246106.1337258777,7.678083511185501,1200.0,0.958825072121689,Bearing1_1,XJTU
0.5922447129134747,0.3505329808534877,-0.12284128443051111,-0.13972368303117522,3.137531971111881,184011.67417692987,7.1151031180322715,1200.0,0.958562811434566,Bearing1_1,XJTU
